user_id,date,amount,category,transaction_type
CUST007,2024-09-26,1917.05,Transportation,Expense
CUST007,2024-09-27,2587.03,Revenue,Income
CUST007,2024-09-27,530.07,Transportation,Expense
CUST007,2024-09-28,3679.17,Interest Income,Income
CUST007,2024-09-28,324.38,Office Supplies,Expense
CUST007,2024-09-29,1628.13,Consulting Income,Income
CUST007,2024-09-29,2850.1,Professional Fees,Expense
CUST007,2024-09-30,2587.32,Commission,Income
CUST007,2024-09-30,2458.58,Office Supplies,Expense
CUST007,2024-10-01,4859.84,Service Revenue,Income
CUST007,2024-10-01,2303.77,Employee Salary,Expense
CUST007,2024-10-02,270.61,Freelance Income,Income
CUST007,2024-10-02,2901.27,Office Supplies,Expense
CUST007,2024-10-03,2607.55,Revenue,Income
CUST007,2024-10-03,1680.78,Office Supplies,Expense
CUST007,2024-10-04,2571.3,Rental Income,Income
CUST007,2024-10-04,250.81,Insurance,Expense
CUST007,2024-10-05,4917.59,Freelance Income,Income
CUST007,2024-10-05,765.79,Entertainment,Expense
CUST007,2024-10-06,2600.41,Rental Income,Income
CUST007,2024-10-06,2054.62,Entertainment,Expense
CUST007,2024-10-07,1422.87,Service Revenue,Income
CUST007,2024-10-07,650.81,Transportation,Expense
CUST007,2024-10-08,2219.41,Interest Income,Income
CUST007,2024-10-08,2553.26,Rent,Expense
CUST007,2024-10-09,2345.7,Consulting Income,Income
CUST007,2024-10-09,417.67,Entertainment,Expense
CUST007,2024-10-10,1309.26,Service Revenue,Income
CUST007,2024-10-10,1320.95,Transportation,Expense
CUST007,2024-10-11,2082.37,Investment Income,Income
CUST007,2024-10-11,2691.7,Professional Fees,Expense
CUST007,2024-10-12,125.78,Sales,Income
CUST007,2024-10-12,1450.22,Inventory,Expense
CUST007,2024-10-13,4376.98,Service Revenue,Income
CUST007,2024-10-13,2490.16,Rent,Expense
CUST007,2024-10-14,4967.03,Consulting Income,Income
CUST007,2024-10-14,2137.32,Professional Fees,Expense
CUST007,2024-10-15,1978.87,Investment Income,Income
CUST007,2024-10-15,1383.38,Office Supplies,Expense
CUST007,2024-10-16,1877.92,Revenue,Income
CUST007,2024-10-16,856.08,Utilities,Expense
CUST007,2024-10-17,3414.31,Service Revenue,Income
CUST007,2024-10-17,2711.14,Repairs,Expense
CUST007,2024-10-18,3481.66,Interest Income,Income
CUST007,2024-10-18,150.44,Marketing,Expense
CUST007,2024-10-19,364.92,Freelance Income,Income
CUST007,2024-10-19,1174.67,Insurance,Expense
CUST007,2024-10-20,3735.31,Freelance Income,Income
CUST007,2024-10-20,1232.57,Inventory,Expense
CUST007,2024-10-21,4162.0,Consulting Income,Income
CUST007,2024-10-21,2566.04,Utilities,Expense
CUST007,2024-10-22,3969.57,Service Revenue,Income
CUST007,2024-10-22,2988.76,Employee Salary,Expense
CUST007,2024-10-23,2683.52,Service Revenue,Income
CUST007,2024-10-23,1805.21,Office Supplies,Expense
CUST007,2024-10-24,1552.24,Commission,Income
CUST007,2024-10-24,2160.07,Repairs,Expense
CUST007,2024-10-25,2835.5,Revenue,Income
CUST007,2024-10-25,1912.56,Insurance,Expense
CUST007,2024-10-26,846.69,Freelance Income,Income
CUST007,2024-10-26,2846.22,Inventory,Expense
CUST007,2024-10-27,4505.02,Commission,Income
CUST007,2024-10-27,1239.78,Professional Fees,Expense
CUST007,2024-10-28,1865.89,Commission,Income
CUST007,2024-10-28,2217.44,Entertainment,Expense
CUST007,2024-10-29,3046.68,Service Revenue,Income
CUST007,2024-10-29,2678.03,Professional Fees,Expense
CUST007,2024-10-30,2095.28,Commission,Income
CUST007,2024-10-30,1827.18,Rent,Expense
CUST007,2024-10-31,1495.55,Interest Income,Income
CUST007,2024-10-31,669.79,Inventory,Expense
CUST007,2024-11-01,3201.39,Revenue,Income
CUST007,2024-11-01,2255.15,Professional Fees,Expense
CUST007,2024-11-02,3068.45,Service Revenue,Income
CUST007,2024-11-02,252.35,Repairs,Expense
CUST007,2024-11-03,4978.86,Service Revenue,Income
CUST007,2024-11-03,2937.43,Marketing,Expense
CUST007,2024-11-04,3231.3,Consulting Income,Income
CUST007,2024-11-04,2977.18,Marketing,Expense
CUST007,2024-11-05,1523.3,Service Revenue,Income
CUST007,2024-11-05,305.56,Professional Fees,Expense
CUST007,2024-11-06,4181.04,Commission,Income
CUST007,2024-11-06,1340.02,Insurance,Expense
CUST007,2024-11-07,4242.12,Service Revenue,Income
CUST007,2024-11-07,872.89,Transportation,Expense
CUST007,2024-11-08,4028.23,Commission,Income
CUST007,2024-11-08,2452.43,Professional Fees,Expense
CUST007,2024-11-09,3885.4,Sales,Income
CUST007,2024-11-09,1427.64,Office Supplies,Expense
CUST007,2024-11-10,1559.15,Sales,Income
CUST007,2024-11-10,1035.18,Repairs,Expense
CUST007,2024-11-11,3430.99,Investment Income,Income
CUST007,2024-11-11,1087.54,Repairs,Expense
CUST007,2024-11-12,1637.74,Commission,Income
CUST007,2024-11-12,365.32,Utilities,Expense
CUST007,2024-11-13,1644.75,Investment Income,Income
CUST007,2024-11-13,1901.16,Professional Fees,Expense
CUST007,2024-11-14,1279.74,Sales,Income
CUST007,2024-11-14,2919.06,Rent,Expense
CUST007,2024-11-15,142.17,Revenue,Income
CUST007,2024-11-15,615.55,Utilities,Expense
CUST007,2024-11-16,1745.52,Revenue,Income
CUST007,2024-11-16,2449.73,Office Supplies,Expense
CUST007,2024-11-17,2246.41,Commission,Income
CUST007,2024-11-17,364.23,Utilities,Expense
CUST007,2024-11-18,1249.85,Consulting Income,Income
CUST007,2024-11-18,2281.06,Rent,Expense
CUST007,2024-11-19,4612.58,Commission,Income
CUST007,2024-11-19,1482.53,Office Supplies,Expense
CUST007,2024-11-20,4839.09,Interest Income,Income
CUST007,2024-11-20,402.32,Repairs,Expense
CUST007,2024-11-21,2651.53,Investment Income,Income
CUST007,2024-11-21,56.25,Professional Fees,Expense
CUST007,2024-11-22,2426.81,Investment Income,Income
CUST007,2024-11-22,1793.43,Entertainment,Expense
CUST007,2024-11-23,1150.51,Sales,Income
CUST007,2024-11-23,428.66,Employee Salary,Expense
CUST007,2024-11-24,3862.54,Sales,Income
CUST007,2024-11-24,1473.42,Marketing,Expense
CUST007,2024-11-25,3296.62,Consulting Income,Income
CUST007,2024-11-25,1859.15,Utilities,Expense
CUST007,2024-11-26,3318.23,Revenue,Income
CUST007,2024-11-26,2356.78,Insurance,Expense
CUST007,2024-11-27,4088.97,Service Revenue,Income
CUST007,2024-11-27,815.37,Rent,Expense
CUST007,2024-11-28,4985.0,Interest Income,Income
CUST007,2024-11-28,1547.76,Employee Salary,Expense
CUST007,2024-11-29,2310.85,Interest Income,Income
CUST007,2024-11-29,66.93,Employee Salary,Expense
CUST007,2024-11-30,2840.47,Investment Income,Income
CUST007,2024-11-30,1935.37,Rent,Expense
CUST007,2024-12-01,2149.47,Consulting Income,Income
CUST007,2024-12-01,2843.76,Transportation,Expense
CUST007,2024-12-02,290.56,Freelance Income,Income
CUST007,2024-12-02,1203.23,Utilities,Expense
CUST007,2024-12-03,2826.83,Revenue,Income
CUST007,2024-12-03,342.74,Insurance,Expense
CUST007,2024-12-04,2717.77,Investment Income,Income
CUST007,2024-12-04,1151.71,Office Supplies,Expense
CUST007,2024-12-05,481.29,Service Revenue,Income
CUST007,2024-12-05,1815.82,Utilities,Expense
CUST007,2024-12-06,4970.64,Consulting Income,Income
CUST007,2024-12-06,293.4,Office Supplies,Expense
CUST007,2024-12-07,264.04,Freelance Income,Income
CUST007,2024-12-07,1831.0,Marketing,Expense
CUST007,2024-12-08,1143.18,Interest Income,Income
CUST007,2024-12-08,1452.18,Marketing,Expense
CUST007,2024-12-09,2540.93,Investment Income,Income
CUST007,2024-12-09,1616.7,Employee Salary,Expense
CUST007,2024-12-10,4096.96,Sales,Income
CUST007,2024-12-10,1731.0,Marketing,Expense
CUST007,2024-12-11,2342.2,Freelance Income,Income
CUST007,2024-12-11,1930.68,Insurance,Expense
CUST007,2024-12-12,3171.1,Commission,Income
CUST007,2024-12-12,897.55,Insurance,Expense
CUST007,2024-12-13,4897.35,Commission,Income
CUST007,2024-12-13,553.31,Insurance,Expense
CUST007,2024-12-14,1078.23,Service Revenue,Income
CUST007,2024-12-14,663.97,Office Supplies,Expense
CUST007,2024-12-15,2682.77,Commission,Income
CUST007,2024-12-15,2217.29,Inventory,Expense
CUST007,2024-12-16,4383.68,Service Revenue,Income
CUST007,2024-12-16,2053.24,Transportation,Expense
CUST007,2024-12-17,4201.0,Interest Income,Income
CUST007,2024-12-17,2052.48,Professional Fees,Expense
CUST007,2024-12-18,1296.19,Sales,Income
CUST007,2024-12-18,1040.12,Transportation,Expense
CUST007,2024-12-19,3358.6,Service Revenue,Income
CUST007,2024-12-19,1676.57,Marketing,Expense
CUST007,2024-12-20,4734.09,Revenue,Income
CUST007,2024-12-20,2375.18,Entertainment,Expense
CUST007,2024-12-21,4014.78,Freelance Income,Income
CUST007,2024-12-21,2968.71,Repairs,Expense
CUST007,2024-12-22,811.81,Freelance Income,Income
CUST007,2024-12-22,2385.11,Employee Salary,Expense
CUST007,2024-12-23,3407.03,Freelance Income,Income
CUST007,2024-12-23,2756.69,Employee Salary,Expense
CUST007,2024-12-24,3790.51,Consulting Income,Income
CUST007,2024-12-24,252.91,Office Supplies,Expense
CUST007,2024-12-25,1346.21,Sales,Income
CUST007,2024-12-25,1200.7,Professional Fees,Expense
CUST007,2024-12-26,3635.59,Sales,Income
CUST007,2024-12-26,1639.2,Employee Salary,Expense
CUST007,2024-12-27,2916.74,Sales,Income
CUST007,2024-12-27,1356.98,Professional Fees,Expense
CUST007,2024-12-28,2028.23,Sales,Income
CUST007,2024-12-28,1501.95,Repairs,Expense
CUST007,2024-12-29,2562.69,Revenue,Income
CUST007,2024-12-29,1703.56,Rent,Expense
CUST007,2024-12-30,3614.11,Rental Income,Income
CUST007,2024-12-30,1083.04,Insurance,Expense
CUST007,2024-12-31,4677.36,Rental Income,Income
CUST007,2024-12-31,658.1,Utilities,Expense
